@relation skin_lesions-weka.filters.supervised.instance.SMOTE-C1-K5-P304.9-S1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute asymmetry numeric
@attribute circularity numeric
@attribute compactness numeric
@attribute convexity numeric
@attribute elongation numeric
@attribute rectangularity numeric
@attribute solidity numeric
@attribute fractalDimension numeric
@attribute radialVariance numeric
@attribute lesionBMean numeric
@attribute lesionGMean numeric
@attribute lesionRMean numeric
@attribute lesionBMedian numeric
@attribute lesionGMedian numeric
@attribute lesionRMedian numeric
@attribute lesionBStd numeric
@attribute lesionGStd numeric
@attribute lesionRStd numeric
@attribute skinBMean numeric
@attribute skinGMean numeric
@attribute skinRMean numeric
@attribute skinBMedian numeric
@attribute skinGMedian numeric
@attribute skinRMedian numeric
@attribute skinBStd numeric
@attribute skinGStd numeric
@attribute skinRStd numeric
@attribute lesionLMean numeric
@attribute lesionAMean numeric
@attribute lesionBbMean numeric
@attribute lesionLMedian numeric
@attribute lesionAMedian numeric
@attribute lesionBbMedian numeric
@attribute lesionLStd numeric
@attribute lesionAStd numeric
@attribute lesionBbStd numeric
@attribute skinLMean numeric
@attribute skinAMean numeric
@attribute skinBbMean numeric
@attribute skinLMedian numeric
@attribute skinAMedian numeric
@attribute skinBbMedian numeric
@attribute skinLStd numeric
@attribute skinAStd numeric
@attribute skinBbStd numeric
@attribute bContrast numeric
@attribute bCorrelation numeric
@attribute bEnergy numeric
@attribute bEntropy numeric
@attribute bHomogeneity numeric
@attribute bMean numeric
@attribute bVariance numeric
@attribute gContrast numeric
@attribute gCorrelation numeric
@attribute gEnergy numeric
@attribute gEntropy numeric
@attribute gHomogeneity numeric
@attribute gMean numeric
@attribute gVariance numeric
@attribute rContrast numeric
@attribute rCorrelation numeric
@attribute rEnergy numeric
@attribute rEntropy numeric
@attribute rHomogeneity numeric
@attribute rMean numeric
@attribute rVariance numeric
@attribute lContrast numeric
@attribute lCorrelation numeric
@attribute lEnergy numeric
@attribute lEntropy numeric
@attribute lHomogeneity numeric
@attribute lMean numeric
@attribute lVariance numeric
@attribute aContrast numeric
@attribute aCorrelation numeric
@attribute aEnergy numeric
@attribute aEntropy numeric
@attribute aHomogeneity numeric
@attribute aMean numeric
@attribute aVariance numeric
@attribute bbContrast numeric
@attribute bbCorrelation numeric
@attribute bbEnergy numeric
@attribute bbEntropy numeric
@attribute bbHomogeneity numeric
@attribute bbMean numeric
@attribute bbVariance numeric
@attribute class {MALIGNANT,BENIGN}

@data
0.695309,0.866922,0.218883,0.324866,0.70422,0.287416,0.842466,0.338648,0.009293,0.270723,0.278612,0.200612,0.002575,0.673392,0.169436,0.588377,0.559837,0.488052,0.281252,0.26658,0.162723,0.814341,0.277042,0.007983,0.72018,0.636922,0.42531,0.304246,0.17276,0.275666,0.66358,0,0,0.582685,0.316794,0.456506,0.252306,0.295674,0.265168,0.04606,0.324205,0,0.616861,0.291148,0.364866,0.043404,0.945809,0.040079,0.675043,0.221999,0.311586,0.039209,0.017383,0.878995,0.031833,0.73449,0.341224,0.46,0.045135,0.019928,0.958572,0.038451,0.720101,0.304321,0.583504,0.024473,0.049925,0.936809,0.042227,0.728184,0.227193,0.344389,0.039849,0.021196,0.930611,0.026371,0.732269,0.318782,0.439511,0.040496,0.040112,0.948198,0.036665,0.73325,0.360742,0.58798,0.035361,MALIGNANT
0.742837,0.877234,0.181829,0.279084,0.714782,0.304628,0.827765,0.352552,0.00926,0.292444,0.276721,0.12742,0.03973,0.549109,0.157693,0.626768,0.582309,0.417429,0.214127,0.144551,0.128809,0.673707,0.33357,0.00131,0.575032,0.53493,0.48337,0.293768,0.209838,0.261512,0.645095,0.000006,0.000094,0.584372,0.263912,0.393492,0.175135,0.344152,0.26853,0.047997,0.503657,0.015014,0.591094,0.430069,0.324737,0.061109,0.938444,0.031746,0.754193,0.210508,0.333169,0.043263,0.059383,0.921866,0.027939,0.765529,0.209849,0.40614,0.04758,0.02517,0.932547,0.037672,0.693323,0.241742,0.590473,0.034047,0.048478,0.924596,0.031746,0.753841,0.237191,0.337161,0.045774,0.04041,0.889547,0.02285,0.783621,0.233458,0.409635,0.047726,0.035896,0.925542,0.042504,0.719687,0.24022,0.580108,0.032253,MALIGNANT
0.86337,0.955858,0.313455,0.412071,0.769745,0.373899,0.957991,0.32909,0.004102,0.480179,0.262103,0.199227,0.286129,0.132904,0.004451,0.753805,0.647776,0.518489,0.201933,0.189864,0.130754,0.220944,0.01161,0.011901,0.548673,0.455774,0.460355,0.292035,0.200243,0.399487,0.310167,0.092245,0.000186,0.515506,0.260931,0.331171,0.168335,0.189423,0.143744,0.041461,0.020038,0.003849,0.487899,0.249563,0.171985,0.027746,0.973629,0.025694,0.711028,0.394258,0.472281,0.119188,0.018831,0.963816,0.055254,0.648598,0.284191,0.570582,0.051734,0.019797,0.9099,0.081796,0.545216,0.430163,0.667515,0.012724,0.029853,0.982936,0.056483,0.678758,0.467643,0.565257,0.120317,0.019265,0.961216,0.053237,0.64541,0.329576,0.575344,0.049192,0.024004,0.88914,0.050656,0.655648,0.397948,0.686004,0.01281,MALIGNANT
0.699196,0.883062,0.359943,0.451176,0.792076,0.344891,0.949176,0.307471,0.007144,0.340737,0.21407,0.103609,0.190182,0.040483,0.000093,0.424897,0.49051,0.218457,0.2406,0.167933,0.099645,0.172236,0.078865,0.025285,0.688444,0.420624,0.080695,0.272339,0.17883,0.239276,0.003315,0.185987,0.008062,0.587524,0.462203,0.385914,0.17278,0.188922,0.211323,0.030059,0.093435,0.003157,0.504962,0.271995,0.234035,0.149976,0.905173,0.01767,0.85695,0.237369,0.662046,0.103885,0.181692,0.645576,0.028029,0.773724,0.443895,0.720578,0.048084,0.02056,0.787032,0.10099,0.537273,0.370018,0.742518,0.015052,0.029851,0.903202,0.048345,0.711169,0.406633,0.661946,0.115387,0.125137,0.719571,0.048465,0.721262,0.273089,0.782535,0.047415,0.048443,0.705937,0.107968,0.591413,0.261708,0.85042,0.014846,MALIGNANT
0.866856,0.969378,0.411608,0.301326,0.751119,0.370236,0.967225,0.251705,0.00507,0.258871,0.317278,0.123234,0.135802,0.548301,0.000268,0.4015,0.498414,0.516551,0.247644,0.179652,0.138667,0.24402,0.087826,0.034927,0.639923,0.448915,0.471893,0.237836,0.172576,0.346267,0.365564,0.085833,0.033289,0.627656,0.242074,0.423237,0.166613,0.172728,0.161366,0.015004,0.068149,0.010951,0.476948,0.26042,0.168965,0.023741,0.97454,0.02743,0.664337,0.268989,0.451248,0.120425,0.025853,0.952682,0.036101,0.680361,0.327728,0.696188,0.051955,0.017332,0.902939,0.075965,0.536571,0.326736,0.671737,0.016748,0.025303,0.97712,0.048405,0.717341,0.400843,0.480939,0.119374,0.022733,0.963574,0.036817,0.700441,0.316423,0.540153,0.052151,0.019701,0.913505,0.077478,0.547477,0.337699,0.677602,0.009335,MALIGNANT
0.495842,0.834573,0.242714,0.296114,0.757004,0.356066,0.949534,0.351967,0.011651,0.718375,0.519255,0.69531,0.408108,0.551327,0.641149,0.772708,0.793887,0.791759,0.519253,0.410251,0.392655,0.34699,0.164105,0.059233,0.855999,0.647991,0.726297,0.625516,0.229955,0.40955,0.472261,0.008746,0.527578,0.661137,0.389212,0.489695,0.349989,0.539148,0.255172,0.031354,0.192001,0.19983,0.807165,0.579273,0.520682,0.080663,0.979727,0.026962,0.864997,0.191163,0.285688,0.24321,0.057501,0.975103,0.010658,0.856823,0.187294,0.301066,0.21117,0.060954,0.98227,0.008626,0.85309,0.146669,0.349295,0.168862,0.098848,0.971691,0.010232,0.838531,0.117979,0.222757,0.230296,0.059828,0.976868,0.009661,0.85871,0.162358,0.303675,0.204272,0.059587,0.981207,0.007816,0.868273,0.149947,0.423132,0.158658,MALIGNANT
0.820479,0.92779,0.225606,0.322466,0.862159,0.379596,0.878337,0.328748,0.007414,0.311841,0.468107,0.528043,0.166236,0.251806,0.55727,0.495845,0.57711,0.611644,0.138378,0.283829,0.347139,0.05359,0.171386,0.133391,0.260199,0.548442,0.613839,0.594773,0.479783,0.779564,0.378663,0.028417,0.056687,0.638211,0.617131,0.704222,0.240508,0.16451,0.243288,0.046099,0.070006,0.353625,0.403889,0.300763,0.245428,0.06115,0.977816,0.026711,0.835639,0.220338,0.259665,0.221468,0.06381,0.980253,0.014274,0.858731,0.244388,0.317302,0.217369,0.043748,0.972139,0.01118,0.864445,0.194586,0.448516,0.155767,0.06535,0.96504,0.026342,0.816022,0.206749,0.263724,0.218814,0.042457,0.967839,0.013614,0.853889,0.240869,0.327572,0.197101,0.043391,0.980518,0.01118,0.869011,0.214521,0.447323,0.167689,MALIGNANT
0.485668,0.882964,0.23574,0.325561,0.747678,0.313635,0.948456,0.329705,0.013792,0.628268,0.602317,0.677329,0.193382,0.508737,0.750884,0.623284,0.649585,0.785925,0.354415,0.427634,0.29711,0.377852,0.177652,0.023652,0.620847,0.573879,0.733592,0.765765,0.239455,0.436863,0.614699,0.007302,0.41774,0.65518,0.387058,0.500335,0.403103,0.318852,0.418825,0.072845,0.143006,0.165704,0.801247,0.76353,0.335647,0.064794,0.975556,0.0093,0.844692,0.113833,0.317239,0.240879,0.057331,0.972818,0.011464,0.862968,0.163178,0.301841,0.188112,0.068546,0.980965,0.009959,0.87654,0.169669,0.382065,0.166868,0.113466,0.978584,0.024876,0.872755,0.168986,0.247026,0.240252,0.052247,0.980239,0.011083,0.88557,0.190038,0.30295,0.211537,0.069311,0.983798,0.007804,0.857647,0.181397,0.363932,0.16115,MALIGNANT
0.851659,0.985639,0.258503,0.311996,0.926064,0.376308,0.977695,0.223076,0.001319,0.423554,0.414541,0.302645,0.199356,0.739111,0.356023,0.640073,0.583846,0.591042,0.178216,0.08209,0.126611,0.426135,0.037491,0.000409,0.541505,0.345482,0.23372,0.502505,0.303454,0.44379,0.657175,0,0.000361,0.755861,0.483209,0.51447,0.156549,0.106643,0.141817,0.044737,0.179681,0.080747,0.531493,0.203453,0.237399,0.043396,0.964184,0.022364,0.797658,0.205948,0.320763,0.119826,0.040758,0.967303,0.017794,0.820071,0.212344,0.390459,0.118007,0.04765,0.967435,0.023842,0.785798,0.228807,0.547662,0.06572,0.046932,0.965887,0.022974,0.797566,0.208559,0.313621,0.117581,0.038327,0.961995,0.017052,0.821482,0.213943,0.384874,0.115719,0.05278,0.965928,0.024024,0.781441,0.226489,0.561369,0.064329,MALIGNANT
0.753059,0.885957,0.233574,0.31028,0.87712,0.34736,0.927753,0.232814,0.009153,0.462321,0.422466,0.260236,0.067742,0.830563,0.386923,0.73506,0.667594,0.505156,0.268353,0.238275,0.137202,0.561439,0.203757,0.003875,0.633229,0.534111,0.463739,0.466025,0.318657,0.231278,0.746282,0,0,0.704048,0.357642,0.374626,0.206996,0.278166,0.218777,0.035753,0.207186,0.000008,0.479331,0.374544,0.326064,0.044509,0.96504,0.024488,0.781685,0.260192,0.281254,0.101511,0.036672,0.965808,0.018826,0.801799,0.232809,0.387244,0.095676,0.036678,0.97193,0.031506,0.75847,0.262928,0.537888,0.06167,0.043481,0.961316,0.023606,0.785129,0.261117,0.299588,0.099719,0.036338,0.966753,0.018211,0.801001,0.254943,0.39938,0.108691,0.035547,0.97193,0.030491,0.75963,0.2439,0.556537,0.058765,MALIGNANT
0.767357,0.941582,0.231961,0.313908,0.907939,0.335059,0.925707,0.24899,0.005164,0.504093,0.438474,0.333478,0.537185,0.834176,0.191795,0.755548,0.701989,0.656556,0.308179,0.268476,0.140831,0.444701,0.071968,0.002262,0.797175,0.664885,0.484099,0.475952,0.343759,0.291016,0.749459,0.000232,0.000506,0.768938,0.514893,0.421743,0.258472,0.458507,0.257444,0.069668,0.078443,0.076904,0.65723,0.55809,0.333484,0.045443,0.968753,0.021205,0.811844,0.225871,0.337168,0.117265,0.040927,0.958334,0.018204,0.820722,0.200629,0.403509,0.094613,0.054853,0.949832,0.018179,0.817437,0.188856,0.616589,0.065956,0.052405,0.96978,0.021038,0.818673,0.221052,0.334537,0.117207,0.039764,0.967816,0.018204,0.819912,0.200946,0.410047,0.103856,0.041481,0.967335,0.022765,0.787028,0.153617,0.603656,0.066681,MALIGNANT
0.617609,0.826785,0.14736,0.192265,0.745839,0.235781,0.625943,0.463314,0.017077,0.357486,0.261303,0.21907,0.77226,0.253404,0.000524,0.643458,0.543689,0.472774,0.356749,0.317138,0.140233,0.134268,0.019901,0.001028,0.729715,0.669254,0.46431,0.286269,0.216015,0.343205,0.042683,0,0.000069,0.600498,0.375535,0.410489,0.284141,0.311922,0.248518,0.004264,0.019116,0.044636,0.56387,0.457382,0.237774,0.026828,0.940556,0.039782,0.720728,0.32053,0.545574,0.063952,0.031961,0.923279,0.030306,0.737663,0.287442,0.579132,0.039336,0.034803,0.952063,0.046518,0.681253,0.386545,0.776696,0.021898,0.048337,0.940929,0.035971,0.724923,0.342896,0.539805,0.058224,0.018761,0.960745,0.034999,0.740406,0.33753,0.581425,0.040444,0.034991,0.90903,0.043757,0.688373,0.314537,0.7765,0.022644,MALIGNANT
0.397244,0.444238,0.212754,0.242661,0.631238,0.3006,0.745371,0.401524,0.02554,0.360151,0.257665,0.188412,0.96184,0.347799,0.000747,0.651469,0.637299,0.481303,0.330856,0.290742,0.199309,0.098997,0.012789,0.000687,0.804996,0.654828,0.526042,0.271925,0.188367,0.237409,0.032602,0,0,0.576033,0.33493,0.322567,0.308456,0.218616,0.284338,0.00292,0.009142,0.02265,0.722025,0.421876,0.327164,0.04361,0.941287,0.02762,0.764261,0.230918,0.498293,0.070569,0.032933,0.936595,0.029045,0.762685,0.225944,0.606426,0.040414,0.030263,0.903007,0.039273,0.705031,0.243286,0.778157,0.019221,0.04538,0.950991,0.029338,0.76886,0.227726,0.469125,0.05583,0.037776,0.916479,0.026136,0.760464,0.218468,0.606674,0.048975,0.035057,0.906611,0.039903,0.705897,0.256813,0.775463,0.019479,MALIGNANT
0.481871,0.752091,0.101427,0.193378,0.770516,0.20679,0.678801,0.48539,0.042677,0.359686,0.287537,0.201466,0.825461,0.377285,0.000313,0.636761,0.568023,0.575272,0.346134,0.297733,0.139379,0.133343,0.028582,0.000474,0.732012,0.665179,0.455791,0.298081,0.201679,0.286933,0.050692,0,0.000005,0.577009,0.348042,0.388469,0.247001,0.353758,0.194848,0.002238,0.026816,0.054293,0.601261,0.456467,0.24898,0.039469,0.939409,0.03386,0.714555,0.362063,0.521627,0.059762,0.027906,0.952103,0.034187,0.732816,0.338141,0.592714,0.046331,0.015687,0.925298,0.042157,0.702653,0.277769,0.799227,0.020221,0.034948,0.935889,0.037433,0.758868,0.246,0.530888,0.062453,0.028207,0.916713,0.033342,0.757406,0.320514,0.586935,0.042965,0.022988,0.909753,0.046601,0.684916,0.242272,0.796623,0.0193,MALIGNANT
0.690174,0.821425,0.152555,0.278381,0.707798,0.314206,0.79441,0.357205,0.011005,0.309544,0.274486,0.164533,0.093557,0.968821,0.005856,0.685017,0.512088,0.433464,0.165054,0.151124,0.079421,0.500912,0.062077,0.000824,0.543347,0.510979,0.279739,0.267548,0.300062,0.504777,0.204483,0,0,0.606126,0.482737,0.621534,0.142381,0.195148,0.230998,0.004021,0.022695,0.011567,0.547033,0.284229,0.341208,0.051959,0.947811,0.029828,0.775491,0.26767,0.335472,0.080846,0.034293,0.932624,0.040165,0.737858,0.267578,0.46497,0.049609,0.020441,0.943749,0.063604,0.626719,0.355717,0.721051,0.017345,0.052067,0.942229,0.027781,0.776177,0.258872,0.355869,0.085433,0.034306,0.931689,0.038908,0.738458,0.314157,0.486287,0.046265,0.022137,0.941642,0.089268,0.602506,0.352806,0.726974,0.01836,MALIGNANT
0.640393,0.825475,0.152552,0.267322,0.67921,0.310358,0.809851,0.360681,0.012706,0.291582,0.177268,0.111558,0.09875,0.977392,0.004391,0.561503,0.527845,0.426522,0.190638,0.128113,0.080621,0.555021,0.04005,0.000485,0.532346,0.520722,0.4099,0.207088,0.21713,0.457862,0.254257,0,0,0.566296,0.410607,0.570178,0.125443,0.203554,0.224029,0.010961,0.086121,0.044441,0.43463,0.262663,0.35372,0.05204,0.948944,0.027619,0.774222,0.236524,0.345361,0.081931,0.032618,0.934947,0.037661,0.734087,0.272887,0.456725,0.046191,0.019184,0.937714,0.089437,0.571341,0.355098,0.636244,0.018073,0.046902,0.950391,0.028684,0.776181,0.22563,0.344672,0.083701,0.031762,0.932808,0.039504,0.729395,0.314719,0.485752,0.049674,0.019637,0.942263,0.065299,0.63026,0.348755,0.674186,0.018551,MALIGNANT
0.655657,0.937356,0.216465,0.249033,0.926306,0.324301,0.783123,0.475295,0.007999,0.379748,0.347904,0.205821,0.155748,0.911362,0,0.738184,0.707557,0.515613,0.178672,0.157262,0.094455,0.059475,0.003797,0.00021,0.575698,0.520652,0.430954,0.361741,0.285681,0.469575,0.178676,0,0,0.68904,0.483955,0.498946,0.112688,0.188392,0.248368,0.000152,0.001334,0.009897,0.515684,0.263716,0.364218,0.060489,0.931056,0.025417,0.814642,0.185506,0.397961,0.085561,0.056427,0.913555,0.020828,0.792514,0.278815,0.520933,0.059795,0.028832,0.930011,0.040369,0.691877,0.241285,0.758962,0.017738,0.052586,0.935578,0.02483,0.812369,0.247588,0.377269,0.085315,0.027975,0.929561,0.024615,0.796081,0.269649,0.531748,0.050121,0.041263,0.931888,0.0358,0.732012,0.337998,0.759331,0.023491,MALIGNANT
0.78323,0.804027,0.215266,0.298537,0.606439,0.345789,0.904049,0.383781,0.008358,0.33543,0.293375,0.134463,0.510587,0.81284,0.01494,0.635759,0.64298,0.390983,0.21219,0.181649,0.139904,0.034892,0.016129,0.00408,0.400251,0.3611,0.390334,0.2779,0.216199,0.286923,0.447839,0,0,0.649838,0.325958,0.38436,0.164879,0.106251,0.192275,0.034991,0.021229,0.241299,0.463526,0.144105,0.139359,0.038239,0.936636,0.032597,0.755006,0.247956,0.417257,0.058184,0.041233,0.899682,0.030665,0.745391,0.248927,0.50945,0.036906,0.030757,0.862767,0.044684,0.678557,0.281047,0.648412,0.017355,0.037886,0.954558,0.03258,0.739673,0.266889,0.412957,0.060321,0.033777,0.905847,0.02885,0.738686,0.266472,0.496491,0.040567,0.029182,0.857909,0.048502,0.610254,0.321929,0.641455,0.015492,MALIGNANT
0.754955,0.870284,0.20748,0.288547,0.664464,0.322195,0.90871,0.347586,0.009042,0.355489,0.29624,0.116841,0.538818,0.851636,0.008902,0.670997,0.641318,0.397637,0.220783,0.180537,0.083526,0.109582,0.02699,0.003066,0.356132,0.353244,0.481272,0.284313,0.229317,0.280851,0.448443,0,0,0.671715,0.322093,0.388325,0.110849,0.114081,0.094034,0.007161,0.020347,0.168321,0.324669,0.163988,0.234503,0.040922,0.929964,0.031633,0.75441,0.260085,0.414625,0.055149,0.03778,0.909613,0.030439,0.754567,0.240528,0.501003,0.036502,0.029889,0.880084,0.050476,0.598989,0.263626,0.650567,0.016213,0.035155,0.932218,0.031949,0.747502,0.249943,0.409305,0.056977,0.041187,0.912945,0.029697,0.726438,0.245766,0.503573,0.039393,0.01964,0.874163,0.051138,0.646384,0.315979,0.629619,0.00821,MALIGNANT
0.653183,0.874692,0.223155,0.322506,0.609306,0.352634,0.912261,0.278367,0.010926,0.306478,0.270509,0.155457,0.32339,0.754189,0.023345,0.594885,0.572783,0.450657,0.16059,0.155314,0.116601,0.113359,0.025039,0.003766,0.499231,0.384468,0.465511,0.303094,0.171057,0.267978,0.38919,0,0,0.572646,0.312708,0.345987,0.187589,0.157055,0.114895,0.041644,0.010665,0.24069,0.399403,0.334826,0.207273,0.033699,0.952209,0.043202,0.703996,0.27221,0.392652,0.047464,0.040643,0.951903,0.044127,0.743801,0.261163,0.500139,0.034721,0.028845,0.961004,0.043763,0.698109,0.257859,0.633282,0.017777,0.038147,0.92034,0.041675,0.760162,0.221346,0.423821,0.047606,0.027666,0.931234,0.035243,0.745646,0.277278,0.51258,0.03515,0.027828,0.959144,0.05545,0.668919,0.31435,0.63394,0.017704,MALIGNANT
0.221668,0.378852,0.074956,0.207087,0.476685,0.168175,0.523032,0.563562,0.086291,0.211283,0.190144,0.081384,0.039393,0.020396,0.019472,0.467442,0.487406,0.429397,0.257594,0.314309,0.116712,0.80382,0.666467,0.003477,0.675743,0.498289,0.264815,0.211722,0.17124,0.143814,0.683073,0,0.000128,0.487409,0.335323,0.245285,0.304432,0.295636,0.25693,0.23321,0.652749,0.23392,0.698973,0.56455,0.267094,0.053745,0.821684,0.053918,0.687222,0.291006,0.407464,0.022347,0.036322,0.750663,0.062869,0.700478,0.264083,0.402868,0.014289,0.046794,0.760607,0.11627,0.6905,0.394266,0.594556,0.007806,0.049926,0.82646,0.055573,0.656475,0.304326,0.400652,0.02538,0.042383,0.760432,0.042941,0.708517,0.326684,0.398072,0.015373,0.051281,0.76476,0.071557,0.667385,0.315229,0.600162,0.009728,MALIGNANT
0.655456,0.622956,0.08721,0.230399,0.454938,0.223208,0.560534,0.485767,0.022197,0.230607,0.194768,0.158056,0.048508,0.030299,0.096779,0.592957,0.520276,0.353931,0.292796,0.334992,0.131062,0.890262,0.688721,0.002653,0.788538,0.559957,0.319232,0.199792,0.163316,0.152609,0.829672,0,0,0.526033,0.267635,0.305297,0.161236,0.268431,0.270611,0.270239,0.681917,0.069034,0.48127,0.319266,0.188489,0.017653,0.870904,0.047994,0.707112,0.286559,0.381921,0.025446,0.025662,0.801587,0.042437,0.676476,0.400753,0.390533,0.020957,0.039452,0.847396,0.055071,0.598343,0.342024,0.585931,0.014143,0.026693,0.948836,0.043257,0.693598,0.242581,0.390831,0.025471,0.016141,0.772103,0.04103,0.666911,0.34581,0.407525,0.021951,0.02674,0.879054,0.048743,0.68809,0.277313,0.574519,0.014141,MALIGNANT
0.22258,0.138828,0.081215,0.243826,0.651933,0.171201,0.516911,0.53209,0.032059,0.187529,0.13915,0.080667,0.026984,0.016644,0.005222,0.464897,0.476779,0.366276,0.335825,0.251178,0.19558,0.758437,0.655278,0.003652,0.750467,0.489978,0.24281,0.151386,0.18311,0.141287,0.774179,0,0.000257,0.424852,0.333343,0.219243,0.299724,0.215401,0.262588,0.074515,0.653615,0.236494,0.639607,0.417612,0.262483,0.044014,0.826609,0.043821,0.675847,0.310806,0.404927,0.025182,0.037754,0.758121,0.059439,0.718993,0.305497,0.409011,0.012825,0.051282,0.689184,0.128925,0.495493,0.263998,0.592468,0.00619,0.052049,0.830144,0.046072,0.667247,0.239559,0.40317,0.022037,0.040884,0.752921,0.049305,0.671084,0.264822,0.415196,0.018917,0.033019,0.661179,0.124917,0.526508,0.356649,0.590518,0.008376,MALIGNANT
0.084045,0.364363,0.075378,0.244455,0.531379,0.217069,0.436575,0.561895,0.087516,0.399351,0.275632,0.24602,0.245528,0.387961,0.002013,0.642179,0.599468,0.590392,0.338584,0.518754,0.645168,0.177078,0.564909,0.610282,0.745287,0.614553,0.829184,0.334968,0.179271,0.469733,0.468588,0,0.000463,0.615745,0.328642,0.53901,0.328953,0.526595,0.406322,0.84452,0.562318,0.048582,0.663665,0.473486,0.689927,0.076173,0.948236,0.024658,0.806513,0.225486,0.351785,0.115368,0.044025,0.925592,0.032766,0.76161,0.254356,0.419318,0.049133,0.043948,0.929656,0.033029,0.760191,0.229035,0.771323,0.029829,0.054135,0.959924,0.02457,0.806513,0.219268,0.43716,0.116763,0.045065,0.918921,0.025609,0.762574,0.25251,0.405708,0.052013,0.054125,0.930365,0.03354,0.741032,0.215862,0.770577,0.033248,MALIGNANT
0.295774,0.612399,0.06805,0.150445,0.494305,0.174038,0.489584,0.401448,0.0272,0.203318,0.090381,0.128632,0.703099,0.31466,0.003894,0.556392,0.556066,0.349009,0.222111,0.237581,0.471117,0.487923,0.782874,0.424742,0.636835,0.594317,0.420216,0.28628,0.153489,0.087058,0.013148,0,0.000443,0.286717,0.280767,0.18194,0.413219,0.360898,0.193545,0.692531,0.819461,0.022292,0.564598,0.528242,0.408376,0.043549,0.976547,0.096874,0.714579,0.220585,0.525287,0.110711,0.022481,0.970905,0.059499,0.636216,0.36988,0.524244,0.05677,0.021831,0.962746,0.13596,0.499025,0.460813,0.649397,0.029009,0.02674,0.978853,0.024903,0.751099,0.241516,0.539549,0.107833,0.037886,0.968713,0.050834,0.738104,0.23924,0.545339,0.055767,0.032962,0.945472,0.060149,0.506939,0.461531,0.70942,0.026764,MALIGNANT
0.538571,0.458203,0.080745,0.214868,0.499875,0.187329,0.551089,0.411624,0.024098,0.142561,0.326418,0.173255,0.545611,0.258839,0.00453,0.443234,0.626031,0.321662,0.152388,0.366089,0.228258,0.635326,0.613107,0.426489,0.606882,0.529298,0.646046,0.327315,0.159134,0.36607,0.013221,0.000008,0.002049,0.459208,0.219653,0.035579,0.533216,0.421835,0.304739,0.313212,0.739907,0.044181,0.563355,0.564825,0.473518,0.027537,0.962744,0.081273,0.579148,0.230745,0.549573,0.107366,0.031425,0.9317,0.030431,0.752345,0.380279,0.584481,0.058908,0.033881,0.954628,0.118847,0.717844,0.321546,0.656075,0.025972,0.047162,0.974347,0.064997,0.644347,0.361631,0.555543,0.112113,0.032006,0.9295,0.038235,0.760217,0.397938,0.570798,0.056297,0.033493,0.952475,0.07503,0.489393,0.338902,0.648105,0.028667,MALIGNANT
0.356585,0.486491,0.124746,0.255365,0.442539,0.218751,0.650831,0.368881,0.03108,0.266742,0.222619,0.231664,0.000444,0.000869,0.932296,0.545031,0.575133,0.630261,0.511384,0.320593,0.247441,0.802308,0.331999,0.066578,0.799692,0.583256,0.582304,0.306939,0.169865,0.36354,0.038708,0,0.00003,0.599769,0.306924,0.466373,0.353955,0.540957,0.339283,0.157789,0.333972,0.003637,0.630252,0.587119,0.436857,0.081854,0.652207,0.030893,0.723787,0.15547,0.233058,0.041636,0.03368,0.862926,0.02192,0.798741,0.143446,0.317553,0.037301,0.087826,0.916847,0.022293,0.76107,0.216611,0.430285,0.039613,0.125632,0.709153,0.041234,0.782879,0.233591,0.2313,0.040302,0.060339,0.775768,0.030066,0.753374,0.135822,0.277502,0.045007,0.16007,0.838232,0.033888,0.753719,0.214319,0.419618,0.040569,MALIGNANT
0.659944,0.708736,0.188359,0.286468,0.944229,0.277177,0.767232,0.238605,0.003887,0.257887,0.252813,0.284017,0.00394,0.005554,0.877161,0.556332,0.600883,0.636826,0.503174,0.408597,0.335779,0.543225,0.374086,0.082746,0.832806,0.561276,0.553076,0.288924,0.296524,0.432797,0.018888,0.000021,0.164602,0.577982,0.527725,0.43313,0.359627,0.549445,0.52863,0.403987,0.623647,0.011191,0.587135,0.64105,0.50701,0.192867,0.606524,0.023452,0.805727,0.091318,0.249908,0.039101,0.140328,0.514637,0.021705,0.800117,0.116952,0.27692,0.027679,0.167244,0.80317,0.016857,0.846443,0.088595,0.400653,0.039404,0.193003,0.627689,0.023055,0.814108,0.104663,0.254574,0.038432,0.154722,0.520011,0.021899,0.806632,0.107671,0.277116,0.034451,0.175661,0.798639,0.016914,0.845961,0.088676,0.408666,0.040681,MALIGNANT
